cadence,elevation,distance,temperature,humidity,aqi,heart_rate
153,103.2,14687.1,10.7,49.8,16,116
155,103.3,14690.1,10.7,49.8,16,117
155,103.3,14693.1,10.7,49.8,16,118
153,103.3,14696.8,10.7,49.8,16,117
153,103.3,14700.3,10.7,49.8,16,116
153,103.4,14703.1,10.7,49.8,16,116
156,103.4,14706.7,10.7,49.8,16,118
155,103.5,14710.0,10.7,49.8,16,118
154,103.5,14713.3,10.7,49.8,16,117
155,103.5,14716.3,10.7,49.8,16,118
155,103.5,14719.0,10.7,49.8,16,117
157,103.5,14722.6,10.7,49.8,16,118
157,103.6,14726.3,10.7,49.8,16,117
154,103.6,14729.1,10.7,49.8,16,118
156,103.7,14731.5,10.7,49.8,16,118
156,103.7,14734.0,10.7,49.8,16,118
156,103.7,14736.7,10.7,49.8,16,117
157,103.7,14739.7,10.7,49.8,16,118
154,103.7,14742.4,10.7,49.8,16,118
154,103.8,14745.5,10.7,49.8,16,119
156,103.8,14748.3,10.7,49.8,16,118
155,103.8,14751.9,10.7,49.8,16,117
153,103.8,14755.6,10.7,49.8,16,116
157,103.8,14758.3,10.7,49.8,16,118
155,103.8,14761.0,10.7,49.8,16,119
153,103.8,14764.1,10.7,49.8,16,116
156,103.9,14767.7,10.7,49.8,16,117
153,103.8,14771.0,10.7,49.8,16,117
153,103.9,14774.7,10.7,49.8,16,116
155,103.9,14778.0,10.7,49.8,16,118
156,104.0,14780.7,10.7,49.8,16,118
153,104.0,14783.5,10.7,49.8,16,116
157,104.1,14786.1,10.7,49.8,16,117
155,104.1,14789.6,10.7,49.8,16,117
157,104.1,14793.4,10.7,49.8,16,119
153,104.1,14796.9,10.7,49.8,16,115
155,104.1,14800.0,10.7,49.8,16,118
155,104.1,14803.0,10.7,49.8,16,117
153,104.1,14806.5,10.7,49.8,16,115
154,104.1,14809.9,10.7,49.8,16,115
156,104.1,14813.7,10.7,49.8,16,119
156,104.1,14817.1,10.7,49.8,16,118
153,104.0,14819.6,10.7,49.8,16,117
156,104.0,14822.6,10.7,49.8,16,118
156,104.0,14825.6,10.7,49.8,16,117
153,104.0,14829.1,10.7,49.8,16,116
154,104.1,14832.2,10.7,49.8,16,116
154,104.1,14834.9,10.7,49.8,16,117
157,104.1,14837.8,10.7,49.8,16,118
156,104.1,14840.7,10.7,49.8,16,119
153,104.1,14843.4,10.7,49.8,16,116
155,104.1,14847.0,10.7,49.8,16,117
154,104.2,14849.6,10.7,49.8,16,116
153,104.3,14853.1,10.7,49.8,16,117
156,104.2,14855.7,10.7,49.8,16,118
153,104.2,14858.5,10.7,49.8,16,118
157,104.3,14862.2,10.7,49.8,16,117
155,104.3,14865.9,10.7,49.8,16,119
156,104.3,14868.6,10.7,49.8,16,119
157,104.3,14871.2,10.7,49.8,16,119
156,104.4,14873.8,10.7,49.8,16,117
153,104.4,14876.6,10.7,49.8,16,118
157,104.5,14880.0,10.7,49.8,16,118
155,104.4,14882.9,10.7,49.8,16,116
155,104.5,14886.6,10.7,49.8,16,117
157,104.5,14889.7,10.7,49.8,16,117
156,104.5,14892.5,10.7,49.8,16,118
156,104.6,14896.0,10.7,49.8,16,118
157,104.6,14899.3,10.7,49.8,16,118
156,104.6,14902.7,10.7,49.8,16,117
156,104.7,14905.7,10.7,49.8,16,117
156,104.7,14909.1,10.7,49.8,16,118
156,104.8,14912.4,10.7,49.8,16,118
154,104.8,14914.9,10.7,49.8,16,116
154,104.8,14918.5,10.7,49.8,16,117
155,104.8,14921.9,10.7,49.8,16,116
156,104.9,14925.0,10.7,49.8,16,119
153,104.8,14928.2,10.7,49.8,16,116
155,104.9,14931.5,10.7,49.8,16,118
155,104.8,14934.2,10.7,49.8,16,117
155,104.9,14936.9,10.7,49.8,16,116
156,104.8,14939.9,10.7,49.8,16,117
154,104.9,14943.4,10.7,49.8,16,118
157,104.9,14947.0,10.7,49.8,16,118
155,104.9,14950.0,10.7,49.8,16,117
156,104.9,14953.3,10.7,49.8,16,118
153,104.9,14956.0,10.7,49.8,16,118
157,104.9,14958.5,10.7,49.8,16,118
153,105.0,14961.8,10.7,49.8,16,117
156,104.9,14965.3,10.7,49.8,16,117
153,104.9,14968.6,10.7,49.8,16,117
157,104.9,14971.3,10.7,49.8,16,117
157,105.0,14975.0,10.7,49.8,16,118
155,105.0,14978.7,10.7,49.8,16,117
154,105.1,14981.2,10.7,49.8,16,117
153,105.1,14984.6,10.7,49.8,16,117
154,105.1,14987.7,10.7,49.8,16,117
155,105.1,14990.8,10.7,49.8,16,117
157,105.1,14993.6,10.7,49.8,16,118
156,105.1,14996.8,10.7,49.8,16,119
153,105.1,15000.0,10.7,49.8,16,118
156,105.2,15003.0,10.7,49.8,16,118
157,105.1,15006.6,10.7,49.8,16,118
156,105.1,15010.1,10.7,49.8,16,119
157,105.1,15012.6,10.7,49.8,16,119
157,105.1,15016.3,10.7,49.8,16,118
156,105.1,15018.9,10.7,49.8,16,119
155,105.1,15022.2,10.7,49.8,16,118
154,105.1,15024.7,10.7,49.8,16,118
156,105.1,15028.1,10.7,49.8,16,118
156,105.2,15031.5,10.7,49.8,16,119
154,105.2,15035.1,10.7,49.8,16,117
156,105.2,15038.4,10.7,49.8,16,118
153,105.1,15041.9,10.7,49.8,16,116
157,105.2,15045.6,10.7,49.8,16,118
155,105.2,15049.1,10.7,49.8,16,117
157,105.3,15052.3,10.7,49.8,16,119
153,105.3,15055.8,10.7,49.8,16,116
153,105.4,15058.9,10.7,49.8,16,117
156,105.4,15062.0,10.7,49.8,16,117
154,105.5,15064.9,10.7,49.8,16,117
156,105.4,15068.1,10.7,49.8,16,119
153,105.5,15070.6,10.7,49.8,16,117
155,105.5,15073.3,10.7,49.8,16,118
153,105.5,15076.9,10.7,49.8,16,118
156,105.4,15079.6,10.7,49.8,16,118
153,105.4,15083.0,10.7,49.8,16,116
155,105.5,15085.7,10.7,49.8,16,116
156,105.5,15088.2,10.7,49.8,16,118
156,105.5,15091.8,10.7,49.8,16,117
153,105.6,15094.8,10.7,49.8,16,118
153,105.5,15098.1,10.7,49.8,16,117
157,105.5,15101.7,10.7,49.8,16,119
153,105.5,15104.2,10.7,49.8,16,118
153,105.6,15106.7,10.7,49.8,16,117
154,105.6,15109.3,10.7,49.8,16,117
157,105.6,15113.0,10.7,49.8,16,117
155,105.6,15115.5,10.7,49.8,16,118
156,105.6,15118.1,10.7,49.8,16,119
153,105.6,15121.4,10.7,49.8,16,117
154,105.7,15125.1,10.7,49.8,16,116
157,105.7,15127.7,10.7,49.8,16,120
155,105.8,15130.5,10.7,49.8,16,119
157,105.8,15133.6,10.7,49.8,16,119
155,105.9,15137.1,10.7,49.8,16,118
157,105.9,15140.5,10.7,49.8,16,119
154,105.9,15143.7,10.7,49.8,16,117
153,106.0,15147.4,10.7,49.8,16,116
157,106.0,15151.0,10.7,49.8,16,120
153,106.0,15154.0,10.7,49.8,16,118
157,106.0,15156.9,10.7,49.8,16,119
155,106.0,15159.8,10.7,49.8,16,119
156,106.0,15162.5,10.7,49.8,16,119
156,106.1,15165.6,10.7,49.8,16,118
155,106.0,15168.8,10.7,49.8,16,117
157,106.1,15171.5,10.7,49.8,16,119
157,106.1,15174.4,10.7,49.8,16,118
154,106.1,15177.0,10.7,49.8,16,118
154,106.1,15179.7,10.7,49.8,16,117
153,106.1,15182.9,10.7,49.8,16,116
156,106.1,15186.0,10.7,49.8,16,118
154,106.2,15189.6,10.7,49.8,16,117
157,106.2,15193.3,10.7,49.8,16,121
154,106.3,15196.2,10.7,49.8,16,116
154,106.3,15199.2,10.7,49.8,16,118
154,106.2,15201.8,10.7,49.8,16,117
155,106.2,15204.5,10.7,49.8,16,118
157,106.2,15207.9,10.7,49.8,16,120
157,106.2,15211.6,10.7,49.8,16,119
156,106.2,15215.3,10.7,49.8,16,118
157,106.2,15218.1,10.7,49.8,16,120
157,106.2,15221.3,10.7,49.8,16,119
154,106.1,15224.6,10.7,49.8,16,119
153,106.1,15227.3,10.7,49.8,16,117
157,106.2,15230.0,10.7,49.8,16,119
153,106.2,15233.1,10.7,49.8,16,117
154,106.1,15236.8,10.7,49.8,16,118
156,106.2,15239.3,10.7,49.8,16,118
155,106.1,15242.1,10.7,49.8,16,118
153,106.2,15245.7,10.7,49.8,16,118
156,106.2,15248.8,10.7,49.8,16,118
155,106.3,15252.0,10.7,49.8,16,117
157,106.3,15254.5,10.7,49.8,16,119
157,106.3,15258.2,10.7,49.8,16,120
157,106.4,15261.1,10.7,49.8,16,119
155,106.3,15264.5,10.7,49.8,16,115
156,106.3,15267.5,10.7,49.8,16,118
157,106.3,15270.2,10.7,49.8,16,119
155,106.3,15274.0,10.7,49.8,16,117
153,106.3,15277.4,10.7,49.8,16,116
156,106.4,15281.1,10.7,49.8,16,116
157,106.4,15284.1,10.7,49.8,16,119
156,106.4,15286.9,10.7,49.8,16,117
156,106.5,15289.6,10.7,49.8,16,118
155,106.5,15292.6,10.7,49.8,16,119
155,106.5,15295.7,10.7,49.8,16,117
157,106.5,15298.8,10.7,49.8,16,118
154,106.5,15302.0,10.7,49.8,16,118
154,106.5,15304.9,10.7,49.8,16,118
157,106.6,15307.9,10.7,49.8,16,118
156,106.5,15310.4,10.7,49.8,16,118
157,106.6,15312.9,10.7,49.8,16,119
157,106.6,15315.9,10.7,49.8,16,119
157,106.6,15319.7,10.7,49.8,16,119
157,106.6,15322.6,10.7,49.8,16,118
153,106.6,15325.5,10.7,49.8,16,118
154,106.7,15329.1,10.7,49.8,16,118
153,106.7,15332.5,10.7,49.8,16,118
157,106.7,15334.9,10.7,49.8,16,119
154,106.8,15337.5,10.7,49.8,16,117
156,106.8,15340.5,10.7,49.8,16,119
153,106.8,15343.7,10.7,49.8,16,118
156,106.8,15347.2,10.7,49.8,16,118
155,106.8,15349.6,10.7,49.8,16,117
154,106.9,15352.9,10.7,49.8,16,117
157,106.9,15355.5,10.7,49.8,16,117
153,106.9,15358.8,10.7,49.8,16,116
155,106.9,15361.3,10.7,49.8,16,120
154,107.0,15365.0,10.7,49.8,16,118
153,107.0,15367.5,10.7,49.8,16,118
154,106.9,15371.1,10.7,49.8,16,118
157,106.9,15373.9,10.7,49.8,16,119
155,106.9,15377.6,10.7,49.8,16,119
157,106.9,15381.2,10.7,49.8,16,120
153,106.9,15384.6,10.7,49.8,16,118
156,107.0,15387.2,10.7,49.8,16,119
155,107.0,15390.8,10.7,49.8,16,117
153,107.0,15393.5,10.7,49.8,16,117
155,107.1,15397.3,10.7,49.8,16,117
155,107.0,15400.0,10.7,49.8,16,118
157,107.1,15403.0,10.7,49.8,16,119
153,107.1,15406.8,10.7,49.8,16,115
156,107.1,15409.5,10.7,49.8,16,117
154,107.0,15412.1,10.7,49.8,16,118
154,107.0,15415.3,10.7,49.8,16,117
155,107.1,15418.5,10.7,49.8,16,118
155,107.0,15421.9,10.7,49.8,16,116
153,107.0,15425.2,10.7,49.8,16,116
157,107.0,15428.9,10.7,49.8,16,118
153,107.0,15431.8,10.7,49.8,16,119
157,107.0,15434.6,10.7,49.8,16,118
154,107.1,15437.4,10.7,49.8,16,118
153,107.0,15440.7,10.7,49.8,16,116
155,107.0,15443.5,10.7,49.8,16,117
156,107.0,15446.4,10.7,49.8,16,118
157,107.0,15449.5,10.7,49.8,16,119
157,107.0,15452.6,10.7,49.8,16,118
153,107.0,15455.4,10.7,49.8,16,116
155,107.0,15458.6,10.7,49.8,16,118
155,107.0,15461.2,10.7,49.8,16,118
156,107.0,15464.1,10.7,49.8,16,118
154,107.0,15467.4,10.7,49.8,16,117
157,107.0,15470.8,10.7,49.8,16,119
155,107.0,15474.0,10.7,49.8,16,117
157,107.1,15477.1,10.7,49.8,16,118
155,107.1,15479.8,10.7,49.8,16,117
156,107.1,15482.4,10.7,49.8,16,119
156,107.1,15485.9,10.7,49.8,16,118
153,107.2,15488.5,10.7,49.8,16,117
156,107.2,15491.1,10.7,49.8,16,118
153,107.2,15494.5,10.7,49.8,16,118
154,107.3,15497.3,10.7,49.8,16,117
156,107.3,15501.0,10.7,49.8,16,118
156,107.4,15504.0,10.7,49.8,16,119
156,107.4,15507.5,10.7,49.8,16,118
156,107.5,15511.1,10.7,49.8,16,118
155,107.4,15514.7,10.7,49.8,16,120
154,107.4,15517.8,10.7,49.8,16,117
155,107.4,15521.1,10.7,49.8,16,118
155,107.4,15524.6,10.7,49.8,16,117
156,107.4,15527.8,10.7,49.8,16,117
154,107.5,15530.3,10.7,49.8,16,117
156,107.5,15532.8,10.7,49.8,16,118
154,107.5,15536.2,10.7,49.8,16,118
156,107.5,15539.3,10.7,49.8,16,119
162,21.2,2.6,11.1,41.5,20,91
161,21.2,5.7,11.1,41.5,20,90
158,21.3,8.2,11.1,41.5,20,89
161,21.3,11.5,11.1,41.5,20,91
161,21.3,14.2,11.1,41.5,20,92
158,21.4,16.6,11.1,41.5,20,89
161,21.4,19.6,11.1,41.5,20,91
162,21.4,22.3,11.1,41.5,20,91
158,21.4,24.9,11.1,41.5,20,91
158,21.5,27.5,11.1,41.5,20,90
158,21.4,31.2,11.1,41.5,20,90
162,21.5,33.8,11.1,41.5,20,92
160,21.5,36.3,11.1,41.5,20,90
160,21.5,39.7,11.1,41.5,20,91
159,21.5,42.6,11.1,41.5,20,91
158,21.5,45.2,11.1,41.5,20,90
158,21.6,48.2,11.1,41.5,20,92
160,21.6,51.2,11.1,41.5,20,90
160,21.7,54.9,11.1,41.5,20,91
161,21.7,58.0,11.1,41.5,20,93
159,21.7,60.5,11.1,41.5,20,91
158,21.7,63.9,11.1,41.5,20,90
160,21.7,66.3,11.1,41.5,20,92
159,21.8,69.3,11.1,41.5,20,91
161,21.8,72.0,11.1,41.5,20,92
161,21.8,74.9,11.1,41.5,20,91
160,21.8,78.1,11.1,41.5,20,91
158,21.8,81.2,11.1,41.5,20,90
162,21.9,84.1,11.1,41.5,20,92
158,22.0,86.8,11.1,41.5,20,90
162,21.9,89.6,11.1,41.5,20,94
159,21.9,93.1,11.1,41.5,20,90
158,21.9,95.6,11.1,41.5,20,91
161,21.9,98.8,11.1,41.5,20,92
162,21.8,101.3,11.1,41.5,20,92
159,21.9,104.7,11.1,41.5,20,90
160,21.9,107.7,11.1,41.5,20,91
162,21.9,111.0,11.1,41.5,20,94
159,21.9,114.4,11.1,41.5,20,92
161,22.0,117.6,11.1,41.5,20,92
161,22.0,120.6,11.1,41.5,20,92
158,22.1,123.3,11.1,41.5,20,91
161,22.0,125.7,11.1,41.5,20,92
158,22.0,129.1,11.1,41.5,20,90
159,22.1,132.5,11.1,41.5,20,91
162,22.1,135.1,11.1,41.5,20,91
159,22.2,138.3,11.1,41.5,20,90
159,22.1,140.7,11.1,41.5,20,91
160,22.1,143.5,11.1,41.5,20,93
160,22.2,146.2,11.1,41.5,20,91
158,22.2,149.9,11.1,41.5,20,92
160,22.2,153.0,11.1,41.5,20,92
161,22.1,156.5,11.1,41.5,20,92
159,22.1,160.0,11.1,41.5,20,90
158,22.2,163.4,11.1,41.5,20,91
158,22.2,166.6,11.1,41.5,20,90
161,22.2,169.7,11.1,41.5,20,92
162,22.2,173.5,11.1,41.5,20,93
158,22.1,176.7,11.1,41.5,20,91
160,22.1,179.6,11.1,41.5,20,92
162,22.1,183.3,11.1,41.5,20,93
158,22.1,186.9,11.1,41.5,20,91
161,22.1,190.2,11.1,41.5,20,92
159,22.1,193.2,11.1,41.5,20,92
159,22.1,195.8,11.1,41.5,20,91
162,22.1,199.0,11.1,41.5,20,94
162,22.2,201.6,11.1,41.5,20,93
158,22.2,205.0,11.1,41.5,20,91
162,22.2,207.5,11.1,41.5,20,93
159,22.1,210.6,11.1,41.5,20,91
159,22.2,213.3,11.1,41.5,20,91
159,22.2,216.3,11.1,41.5,20,93
162,22.2,219.3,11.1,41.5,20,93
161,22.2,221.9,11.1,41.5,20,93
158,22.2,225.7,11.1,41.5,20,92
159,22.2,228.6,11.1,41.5,20,92
160,22.3,231.6,11.1,41.5,20,93
158,22.3,234.1,11.1,41.5,20,91
161,22.4,237.1,11.1,41.5,20,94
158,22.3,239.9,11.1,41.5,20,91
158,22.4,243.1,11.1,41.5,20,92
160,22.4,245.7,11.1,41.5,20,93
159,22.4,249.4,11.1,41.5,20,92
160,22.4,253.1,11.1,41.5,20,93
162,22.4,256.6,11.1,41.5,20,93
158,22.4,259.9,11.1,41.5,20,91
162,22.5,263.2,11.1,41.5,20,94
160,22.4,266.8,11.1,41.5,20,93
158,22.5,269.8,11.1,41.5,20,92
162,22.5,272.9,11.1,41.5,20,93
162,22.5,276.0,11.1,41.5,20,93
161,22.5,279.6,11.1,41.5,20,93
162,22.5,282.7,11.1,41.5,20,93
161,22.5,286.1,11.1,41.5,20,93
159,22.4,289.5,11.1,41.5,20,92
160,22.5,292.4,11.1,41.5,20,92
162,22.4,296.0,11.1,41.5,20,94
159,22.4,299.4,11.1,41.5,20,93
160,22.4,302.5,11.1,41.5,20,93
158,22.5,305.4,11.1,41.5,20,92
160,22.6,308.2,11.1,41.5,20,92
162,22.5,311.2,11.1,41.5,20,93
158,22.6,314.3,11.1,41.5,20,92
161,22.6,316.9,11.1,41.5,20,93
158,22.6,320.5,11.1,41.5,20,92
159,22.7,323.5,11.1,41.5,20,93
162,22.7,326.0,11.1,41.5,20,93
159,22.7,329.8,11.1,41.5,20,92
161,22.8,332.9,11.1,41.5,20,93
159,22.8,336.4,11.1,41.5,20,91
159,22.9,339.2,11.1,41.5,20,93
159,22.9,341.9,11.1,41.5,20,92
160,22.8,344.3,11.1,41.5,20,92
160,22.9,347.3,11.1,41.5,20,91
161,22.9,349.9,11.1,41.5,20,94
161,22.9,353.0,11.1,41.5,20,92
160,23.0,356.3,11.1,41.5,20,92
159,22.9,359.0,11.1,41.5,20,93
159,23.0,361.5,11.1,41.5,20,94
162,22.9,363.9,11.1,41.5,20,93
159,23.0,366.7,11.1,41.5,20,93
161,23.0,369.7,11.1,41.5,20,93
159,23.0,373.2,11.1,41.5,20,92
161,23.0,376.3,11.1,41.5,20,94
162,22.9,379.4,11.1,41.5,20,94
159,22.9,382.2,11.1,41.5,20,92
159,22.9,385.4,11.1,41.5,20,92
162,23.0,387.9,11.1,41.5,20,95
160,23.0,390.6,11.1,41.5,20,92
160,23.0,393.4,11.1,41.5,20,94
160,23.0,396.2,11.1,41.5,20,95
161,23.0,399.5,11.1,41.5,20,93
160,23.1,402.4,11.1,41.5,20,92
158,23.1,405.6,11.1,41.5,20,94
159,23.1,408.0,11.1,41.5,20,92
159,23.0,411.3,11.1,41.5,20,94
159,23.1,414.8,11.1,41.5,20,94
161,23.1,418.2,11.1,41.5,20,93
159,23.2,421.5,11.1,41.5,20,92
159,23.2,424.1,11.1,41.5,20,94
160,23.2,426.7,11.1,41.5,20,92
159,23.2,430.4,11.1,41.5,20,95
162,23.3,433.3,11.1,41.5,20,94
162,23.3,436.8,11.1,41.5,20,94
158,23.3,440.2,11.1,41.5,20,94
159,23.3,443.4,11.1,41.5,20,94
161,23.4,446.2,11.1,41.5,20,94
159,23.4,449.5,11.1,41.5,20,94
161,23.4,452.8,11.1,41.5,20,93
158,23.4,455.6,11.1,41.5,20,92
161,23.4,458.3,11.1,41.5,20,95
158,23.4,461.0,11.1,41.5,20,93
162,23.5,463.8,11.1,41.5,20,94
159,23.5,467.4,11.1,41.5,20,93
162,23.5,470.2,11.1,41.5,20,94
160,23.5,473.5,11.1,41.5,20,93
161,23.5,477.2,11.1,41.5,20,95
159,23.6,480.2,11.1,41.5,20,94
158,23.6,483.1,11.1,41.5,20,93
162,23.7,486.0,11.1,41.5,20,93
159,23.8,489.2,11.1,41.5,20,93
160,23.8,492.7,11.1,41.5,20,95
161,23.8,496.4,11.1,41.5,20,95
158,23.9,500.1,11.1,41.5,20,92
162,23.9,502.7,11.1,41.5,20,95
161,23.8,505.3,11.1,41.5,20,95
161,23.8,508.7,11.1,41.5,20,93
158,23.8,512.3,11.1,41.5,20,93
161,23.9,516.0,11.1,41.5,20,95
161,23.9,518.6,11.1,41.5,20,94
161,23.9,521.9,11.1,41.5,20,95
161,23.9,525.2,11.1,41.5,20,94
161,23.9,528.4,11.1,41.5,20,93
158,23.9,530.9,11.1,41.5,20,94
161,23.9,534.5,11.1,41.5,20,94
160,23.9,538.0,11.1,41.5,20,94
159,23.9,540.9,11.1,41.5,20,93
162,23.9,543.7,11.1,41.5,20,95
161,23.9,547.2,11.1,41.5,20,95
161,23.9,551.0,11.1,41.5,20,95
162,23.9,553.6,11.1,41.5,20,96
161,23.9,557.2,11.1,41.5,20,95
161,23.9,559.8,11.1,41.5,20,94
160,24.0,562.8,11.1,41.5,20,94
161,23.9,565.3,11.1,41.5,20,94
161,23.9,567.8,11.1,41.5,20,94
160,23.9,571.5,11.1,41.5,20,93
162,24.0,574.0,11.1,41.5,20,94
162,23.9,577.4,11.1,41.5,20,95
159,23.9,580.7,11.1,41.5,20,94
161,24.0,583.6,11.1,41.5,20,95
162,23.9,586.4,11.1,41.5,20,94
160,23.9,590.0,11.1,41.5,20,94
159,23.8,593.3,11.1,41.5,20,93
162,23.9,595.9,11.1,41.5,20,95
162,23.8,599.2,11.1,41.5,20,96
158,23.8,602.7,11.1,41.5,20,93
160,23.8,606.3,11.1,41.5,20,95
162,23.7,609.3,11.1,41.5,20,95
162,23.8,612.1,11.1,41.5,20,96
162,23.8,614.9,11.1,41.5,20,97
161,23.7,618.4,11.1,41.5,20,93
160,23.7,621.4,11.1,41.5,20,94
161,23.8,624.2,11.1,41.5,20,95
161,23.8,627.4,11.1,41.5,20,95
159,23.9,630.6,11.1,41.5,20,93
160,23.8,633.5,11.1,41.5,20,94
160,23.8,636.3,11.1,41.5,20,94
162,23.8,639.6,11.1,41.5,20,96
158,23.7,642.3,11.1,41.5,20,93
162,23.7,646.1,11.1,41.5,20,97
162,23.7,649.2,11.1,41.5,20,95
161,23.7,652.0,11.1,41.5,20,95
158,23.7,654.4,11.1,41.5,20,94
159,23.8,657.5,11.1,41.5,20,94
159,23.8,660.9,11.1,41.5,20,94
160,23.8,664.0,11.1,41.5,20,94
158,23.8,667.2,11.1,41.5,20,94
158,23.8,670.9,11.1,41.5,20,93
161,23.8,674.0,11.1,41.5,20,95
161,23.8,677.6,11.1,41.5,20,96
159,23.8,680.6,11.1,41.5,20,94
160,23.8,684.0,11.1,41.5,20,96
159,23.9,687.3,11.1,41.5,20,94
162,23.9,690.3,11.1,41.5,20,95
158,23.9,693.1,11.1,41.5,20,95
158,24.0,696.7,11.1,41.5,20,94
161,24.0,699.7,11.1,41.5,20,95
161,24.0,703.3,11.1,41.5,20,95
159,23.9,705.9,11.1,41.5,20,93
161,24.0,709.3,11.1,41.5,20,95
162,24.0,712.4,11.1,41.5,20,96
161,24.0,715.3,11.1,41.5,20,97
158,24.0,718.6,11.1,41.5,20,94
159,24.0,721.1,11.1,41.5,20,95
158,24.0,724.6,11.1,41.5,20,95
158,24.0,727.1,11.1,41.5,20,94
159,24.0,729.7,11.1,41.5,20,96
160,24.0,733.4,11.1,41.5,20,95
162,24.0,736.0,11.1,41.5,20,95
161,24.0,739.3,11.1,41.5,20,95
161,24.0,742.1,11.1,41.5,20,96
158,23.9,745.1,11.1,41.5,20,93
161,24.0,748.5,11.1,41.5,20,96
160,24.0,751.9,11.1,41.5,20,95
162,24.0,755.6,11.1,41.5,20,96
162,24.0,759.3,11.1,41.5,20,96
158,24.1,762.9,11.1,41.5,20,93
162,24.1,766.3,11.1,41.5,20,95
159,24.1,769.8,11.1,41.5,20,96
160,24.1,772.8,11.1,41.5,20,95
158,24.1,775.3,11.1,41.5,20,93
162,24.2,779.0,11.1,41.5,20,95
161,24.3,782.2,11.1,41.5,20,96
160,24.3,785.5,11.1,41.5,20,96
158,24.3,788.6,11.1,41.5,20,95
160,24.2,791.9,11.1,41.5,20,94
160,24.3,795.5,11.1,41.5,20,96
159,24.3,798.1,11.1,41.5,20,95
159,24.3,800.9,11.1,41.5,20,95
160,24.3,803.5,11.1,41.5,20,96
158,24.3,806.4,11.1,41.5,20,95
161,24.4,810.1,11.1,41.5,20,97
159,24.4,813.8,11.1,41.5,20,93
162,24.4,816.9,11.1,41.5,20,96
158,24.4,820.2,11.1,41.5,20,95
161,24.4,823.9,11.1,41.5,20,96
159,24.4,827.4,11.1,41.5,20,97
160,24.4,830.4,11.1,41.5,20,96
160,24.5,833.6,11.1,41.5,20,96
159,24.6,837.1,11.1,41.5,20,96
160,24.6,840.1,11.1,41.5,20,95
158,24.5,843.4,11.1,41.5,20,94
159,24.6,846.2,11.1,41.5,20,95
162,24.6,849.2,11.1,41.5,20,95
159,24.6,851.7,11.1,41.5,20,95
158,24.7,854.9,11.1,41.5,20,96
160,24.7,857.5,11.1,41.5,20,96
162,24.7,860.1,11.1,41.5,20,96
160,24.7,863.8,11.1,41.5,20,95
162,24.8,866.6,11.1,41.5,20,97
161,24.7,870.3,11.1,41.5,20,95
158,24.8,873.8,11.1,41.5,20,92
162,24.7,876.8,11.1,41.5,20,97
161,24.7,879.7,11.1,41.5,20,96
158,24.8,883.2,11.1,41.5,20,95
159,24.7,886.7,11.1,41.5,20,95
162,24.8,890.5,11.1,41.5,20,96
161,24.8,894.3,11.1,41.5,20,96
160,24.8,897.4,11.1,41.5,20,96
159,24.8,900.9,11.1,41.5,20,97
159,24.9,903.9,11.1,41.5,20,96
161,24.9,906.5,11.1,41.5,20,97
161,24.9,909.7,11.1,41.5,20,96
161,24.9,913.0,11.1,41.5,20,96
160,24.9,915.4,11.1,41.5,20,96
161,24.9,918.2,11.1,41.5,20,96
162,24.9,921.8,11.1,41.5,20,97
161,24.9,925.0,11.1,41.5,20,97
162,24.9,928.0,11.1,41.5,20,96
161,24.9,931.4,11.1,41.5,20,95
158,24.9,934.0,11.1,41.5,20,94
158,25.0,936.9,11.1,41.5,20,95
159,25.0,940.2,11.1,41.5,20,95
159,25.1,943.4,11.1,41.5,20,97
162,25.2,945.9,11.1,41.5,20,97
160,25.2,949.3,11.1,41.5,20,95
160,25.2,951.9,11.1,41.5,20,96
161,25.2,955.5,11.1,41.5,20,96
158,25.2,958.9,11.1,41.5,20,95
162,25.2,962.2,11.1,41.5,20,97
160,25.2,964.7,11.1,41.5,20,96
159,25.2,967.4,11.1,41.5,20,96
159,25.2,970.1,11.1,41.5,20,95
158,25.3,972.8,11.1,41.5,20,96
159,25.3,976.4,11.1,41.5,20,95
158,25.3,979.7,11.1,41.5,20,96
160,25.3,983.3,11.1,41.5,20,96
162,25.3,986.2,11.1,41.5,20,97
162,25.4,989.2,11.1,41.5,20,97
162,25.4,992.8,11.1,41.5,20,97
162,25.4,996.0,11.1,41.5,20,98
161,25.4,999.4,11.1,41.5,20,96
161,25.5,1002.3,11.1,41.5,20,98
159,25.5,1005.2,11.1,41.5,20,95
158,25.5,1008.8,11.1,41.5,20,96
160,25.5,1012.2,11.1,41.5,20,96
161,25.5,1014.6,11.1,41.5,20,97
160,25.6,1017.3,11.1,41.5,20,95
158,25.5,1020.8,11.1,41.5,20,95
161,25.5,1023.4,11.1,41.5,20,98
161,25.5,1026.3,11.1,41.5,20,97
159,25.5,1029.0,11.1,41.5,20,96
161,25.6,1031.8,11.1,41.5,20,96
158,25.5,1035.4,11.1,41.5,20,95
159,25.5,1038.1,11.1,41.5,20,95
158,25.4,1041.2,11.1,41.5,20,94
161,25.4,1044.1,11.1,41.5,20,98
159,25.4,1047.7,11.1,41.5,20,97
158,25.4,1051.2,11.1,41.5,20,96
161,25.4,1054.8,11.1,41.5,20,97
162,25.4,1058.0,11.1,41.5,20,97
162,25.5,1061.6,11.1,41.5,20,98
161,25.5,1064.2,11.1,41.5,20,97
158,25.6,1067.1,11.1,41.5,20,95
160,25.5,1070.3,11.1,41.5,20,96
